"logFC"	"P.Value"	"adj.P.Val"
"X57677"	0.781087678372219	0.511670386328101	0.978485020859851
"X9260"	0.780907420308142	0.511767818294149	0.978485020859851
"X84164"	0.78076264646415	0.511846077561226	0.978485020859851
"X57190"	0.780759298893381	0.511847887205302	0.978485020859851
"X22852"	0.780739811558777	0.511858421817994	0.978485020859851
"X83786"	0.780723813721048	0.511867070136288	0.978485020859851
"X1778"	0.780555670982243	0.51195797152753	0.978485020859851
"X52"	0.780546371142405	0.511962999456269	0.978485020859851
"X10943"	0.780465712384443	0.512006608437146	0.978485020859851
"X55610"	0.780368646300305	0.512059090775698	0.978485020859851
"X51108"	0.780284090441627	0.512104811289087	0.978485020859851
"X23241"	0.780109340193994	0.512199307894378	0.978485020859851
"X10081"	0.78002967334373	0.512242390948066	0.978485020859851
"X23412"	0.779940001426972	0.512290886904743	0.978485020859851
"X5641"	0.779794778716304	0.512369430666674	0.978485020859851
"X23063"	0.779713049020934	0.512413636966802	0.978485020859851
"X7508"	0.77957750337725	0.512486955846367	0.978485020859851
"X115557"	0.779228596374526	0.512675710569188	0.978485020859851
"X2873"	0.779201437949593	0.512690404488271	0.978485020859851
"X54822"	0.779149724439848	0.512718384410232	0.978485020859851
"X10927"	0.779142340602835	0.51272237954694	0.978485020859851
"X25929"	0.779110790099981	0.512739450606535	0.978485020859851
"X79058"	0.779016240544136	0.512790610395595	0.978485020859851
"X9044"	0.778978280506527	0.512811150928627	0.978485020859851
"X5261"	0.778961148357987	0.512820421435601	0.978485020859851
"X23192"	0.778911190815335	0.512847454839436	0.978485020859851
"X56912"	0.77853974409232	0.51304847818779	0.978485020859851
"X25925"	0.778392448722097	0.513128204371899	0.978485020859851
"X5195"	0.778391751229832	0.513128581917085	0.978485020859851
"X51105"	0.77826900799515	0.513195023784815	0.978485020859851
"X26470"	0.777601855199562	0.513556237132313	0.978485020859851
"X10808"	0.777564755654738	0.513576327645181	0.978485020859851
"X10982"	0.77736802587957	0.513682869537405	0.978485020859851
"X342865"	-0.777236842290563	0.513753920324427	0.978485020859851
"X54932"	0.777045590470929	0.5138575140313	0.978485020859851
"X57551"	0.776985783734328	0.513889911255983	0.978485020859851
"X127281"	0.776794287689661	0.513993651541486	0.978485020859851
"X80067"	0.776620872573344	0.514087606138144	0.978485020859851
"X117143"	0.776493678380906	0.514156524373577	0.978485020859851
"X4817"	0.77641285725526	0.51420031856588	0.978485020859851
"X8131"	0.776364407991	0.514226572488288	0.978485020859851
"X29062"	0.776301810113497	0.51426049436207	0.978485020859851
"X1743"	0.77620680899346	0.514311977819488	0.978485020859851
"X84295"	0.775492305544163	0.514699270777511	0.978485020859851
"X65979"	0.775246595743485	0.51483249153895	0.978485020859851
"X284459"	0.775198484323936	0.514858579042505	0.978485020859851
"X9512"	0.775013095990765	0.514959108767378	0.978485020859851
"X9578"	0.775002464898262	0.514964873952795	0.978485020859851
"X100129842"	0.774917040516092	0.515011200362034	0.978485020859851
"X51422"	0.774890333736713	0.515025684132415	0.978485020859851
"X54808"	0.774855627802133	0.515044506365647	0.978485020859851
"X2885"	0.774391930599623	0.515296019731641	0.978485020859851
"X7586"	0.774265882944467	0.515364400090753	0.978485020859851
"X1185"	0.774260268538286	0.515367445993705	0.978485020859851
"X55266"	0.774174224422642	0.515414127438177	0.978485020859851
"X51246"	0.774146904810743	0.515428949584257	0.978485020859851
"X4355"	0.774083140815289	0.515463545345723	0.978485020859851
"X3590"	0.773689899837868	0.515676928611398	0.978485020859851
"X3417"	0.773668309618501	0.515688645379892	0.978485020859851
"X10486"	0.773306255823162	0.515885148472152	0.978485020859851
"X23114"	0.773098121053589	0.515998130278107	0.978485020859851
"X220729"	0.773037551423138	0.516031011704122	0.978485020859851
"X10477"	0.773021280356544	0.516039844960749	0.978485020859851
"X147179"	0.772823420930631	0.516147265404173	0.978485020859851
"X493754"	0.772807214747749	0.516156064464431	0.978485020859851
"X1271"	0.772524466297441	0.516309593739665	0.978485020859851
"X468"	0.772445218928161	0.516352628430744	0.978485020859851
"X30849"	0.772150395984199	0.51651274615229	0.978485020859851
"X5423"	0.77200724252077	0.516590501778564	0.978485020859851
"X3190"	0.77176751152147	0.516720728308091	0.978485020859851
"X84311"	0.771654139166329	0.516782320294911	0.978485020859851
"X83891"	0.771274165473887	0.516988776966798	0.978485020859851
"X81575"	-0.771149929729231	0.51705628906036	0.978485020859851
"X9716"	0.770976175428302	0.51715071814827	0.978485020859851
"X6752"	0.770960938262371	0.517158999414835	0.978485020859851
"X54726"	0.770940211407714	0.517170264389502	0.978485020859851
"X10283"	0.770580003230821	0.517366056593322	0.978485020859851
"X7372"	0.770576173395326	0.517368138517709	0.978485020859851
"X55660"	0.770294164433973	0.517521452406734	0.978485020859851
"X9690"	0.770175698693106	0.517585863200974	0.978485020859851
"X41"	0.769885517955022	0.517743654372365	0.978485020859851
"X11163"	0.769876148725459	0.517748749479886	0.978485020859851
"X460"	0.769775123360937	0.517803690020235	0.978485020859851
"X55149"	0.769752982898786	0.517815731052371	0.978485020859851
"X23353"	0.769728521053592	0.517829034731009	0.978485020859851
"X27342"	0.769675098495845	0.517858089431212	0.978485020859851
"X100506653"	0.769645094363493	0.517874408021419	0.978485020859851
"X1463"	0.769557458493459	0.517922072774193	0.978485020859851
"X1462"	0.769447241720456	0.517982022399364	0.978485020859851
"X57222"	0.768771290866739	0.518349767253757	0.978485020859851
"X4942"	-0.768700447712003	0.518388316633903	0.978485020859851
"X113026"	-0.768656882956565	0.518412023179082	0.978485020859851
"X55602"	0.768533728705205	0.518479042811026	0.978485020859851
"X5911"	0.768403176928103	0.518550093011098	0.978485020859851
"X23197"	0.768392810811783	0.518555734778715	0.978485020859851
"X29985"	0.768271221157069	0.518621912419766	0.978485020859851
"X55666"	0.768263442879546	0.518626146053929	0.978485020859851
"X10010"	0.768145074024869	0.518690575172921	0.978485020859851
"X64344"	0.768061990960404	0.518735800422712	0.978485020859851
"X3572"	-0.767845437285346	0.518853688341478	0.978485020859851
"X55572"	0.767065496712735	0.519278388589724	0.978485020859851
"X7126"	0.767051847444632	0.519285822609348	0.978485020859851
"X51117"	0.766954018095147	0.519339106583785	0.978485020859851
"X51308"	0.76680947101918	0.519417841115708	0.978485020859851
"X5170"	0.766728069236398	0.519462183231749	0.978485020859851
"X10569"	0.766694709230714	0.519480356042396	0.978485020859851
"X8148"	0.766686012689057	0.519485093523707	0.978485020859851
"X80222"	0.766653204798271	0.519502965974755	0.978485020859851
"X102"	0.766477781485366	0.519598535093895	0.978485020859851
"X51304"	0.766073803522486	0.519818653326132	0.978485020859851
"X55216"	0.765865620764304	0.519932106066124	0.978485020859851
"X87"	0.765815904680437	0.519959201581784	0.978485020859851
"X256643"	0.765612961741885	0.520069814056858	0.978485020859851
"X10412"	0.765585998265955	0.520084511203448	0.978485020859851
"X84656"	0.765230982151395	0.520278041978198	0.978485020859851
"X138050"	0.765189643981342	0.520300579165449	0.978485020859851
"X57452"	0.765188692180296	0.520301098084487	0.978485020859851
"X2539"	0.765135435435769	0.520330133924803	0.978485020859851
"X63932"	0.7650269958804	0.520389258287957	0.978485020859851
"X116966"	0.764930742745325	0.520441741165082	0.978485020859851
"X2648"	0.764660263237312	0.52058923712206	0.978485020859851
"X25759"	0.764516550319483	0.520667614387146	0.978485020859851
"X57704"	0.764514983326544	0.520668469017598	0.978485020859851
"X90956"	0.764259809985068	0.520807648977957	0.978485020859851
"X1004"	0.76425520016272	0.520810163503392	0.978485020859851
"X997"	0.76407588602954	0.52090797905533	0.978485020859851
"X8161"	0.763823713111656	0.521045554956665	0.978485020859851
"X5711"	0.7637537103572	0.52108374910017	0.978485020859851
"X51061"	0.763600601079469	0.521167291947605	0.978485020859851
"X8481"	0.763399554830554	0.521277001689265	0.978485020859851
"X357"	0.762836676057842	0.52158422450692	0.978485020859851
"X57731"	0.762816251095003	0.521595374332983	0.978485020859851
"X8824"	0.762677350646655	0.521671202244317	0.978485020859851
"X56922"	0.7626169195262	0.5217041943015	0.978485020859851
"X1456"	0.762543025003753	0.521744538091884	0.978485020859851
"X10810"	0.762402712282158	0.521821148281536	0.978485020859851
"X9874"	0.762250986438656	0.521903996500779	0.978485020859851
"X54623"	0.761914259836072	0.522087886500806	0.978485020859851
"X23243"	0.761595048587438	0.522262241931127	0.978485020859851
"X6434"	0.761377367398495	0.522381158089633	0.978485020859851
"X4361"	0.761320697417371	0.522412118382413	0.978485020859851
"X260294"	0.761256278001079	0.522447313539437	0.978485020859851
"X81037"	0.761146131866918	0.522507494033706	0.978485020859851
"X100506550"	0.76097822229713	0.522599241563552	0.978485020859851
"X10020"	0.760954496334702	0.522612206342742	0.978485020859851
"X55806"	-0.760948807656685	0.522615314879951	0.978485020859851
"X120"	-0.760878457705446	0.522653757890157	0.978485020859851
"X166968"	0.760300907704161	0.522969417288844	0.978485020859851
"X3093"	0.760123133901542	0.523066599088747	0.978485020859851
"X55251"	0.760025031533392	0.523120231683897	0.978485020859851
"X23169"	0.759900693474628	0.523188211395412	0.978485020859851
"X83939"	0.75985643783953	0.523212408502729	0.978485020859851
"X51082"	0.759697455719932	0.523299337931663	0.978485020859851
"X1656"	0.759457588324183	0.523430508441923	0.978485020859851
"X5151"	-0.759381333477191	0.523472211628863	0.978485020859851
"X54545"	0.759337642523804	0.523496106642044	0.978485020859851
"X64924"	0.758168231411818	0.524135876984921	0.978485020859851
"X27254"	0.758049643484877	0.524200777345768	0.978485020859851
"X55299"	0.757957688573355	0.524251104923674	0.978485020859851
"X6717"	-0.757830439501133	0.524320753331174	0.978485020859851
"X6576"	0.757768769298993	0.524354509557042	0.978485020859851
"X54813"	0.757734011101955	0.524373535533439	0.978485020859851
"X10616"	0.757698544682064	0.524392949542176	0.978485020859851
"X8533"	0.757359487372232	0.524578565142427	0.978485020859851
"X57539"	0.75691677146185	0.524820978889763	0.978485020859851
"X3420"	0.756676375424374	0.524952634291566	0.978485020859851
"X10399"	0.756571863420903	0.525009876655157	0.978485020859851
"X27030"	0.756448847518255	0.525077257899762	0.978485020859851
"X65993"	0.756425363503597	0.52509012163525	0.978485020859851
"X3840"	0.756378647487056	0.525115711541889	0.978485020859851
"X23218"	0.756223125566207	0.525200907296897	0.978485020859851
"X57157"	0.755986260721717	0.525330676738101	0.978485020859851
"X55859"	0.755867856457616	0.525395552181725	0.978485020859851
"X5923"	0.755865936910739	0.52539660396355	0.978485020859851
"X55585"	0.755606935717924	0.52553852897278	0.978485020859851
"X57142"	0.755377007846945	0.525664539089647	0.978485020859851
"X643641"	0.755283181662612	0.52571596421274	0.978485020859851
"X836"	0.755259348757124	0.525729027181784	0.978485020859851
"X541578"	0.755059583672561	0.525838526237564	0.978485020859851
"X83759"	0.754807359870336	0.525976796622015	0.978485020859851
"X23646"	0.754722903207463	0.526023100351863	0.978485020859851
"X10376"	0.754405735392065	0.526197007577799	0.978485020859851
"X23366"	0.754105008343334	0.526361927249461	0.978485020859851
"X4776"	0.753915581960216	0.526465822835348	0.978485020859851
"X100505487"	0.753761524436535	0.526550327218667	0.978485020859851
"X83636"	0.753578966347654	0.526650473838749	0.978485020859851
"X79954"	0.753443038564451	0.526725046602613	0.978485020859851
"X80306"	0.753423589862585	0.526735716999407	0.978485020859851
"X902"	0.753014281052722	0.526960307069879	0.978485020859851
"X57692"	0.752989235948172	0.526974051047864	0.978485020859851
"X79872"	0.752920871588188	0.527011568223414	0.978485020859851
"X22847"	0.752803705974309	0.527075869851183	0.978485020859851
"X55142"	0.752770268963214	0.527094221142227	0.978485020859851
"X1840"	0.752359259446797	0.527319822820983	0.978485020859851
"X10777"	0.752349372980613	0.527325250074166	0.978485020859851
"X55183"	0.752312341682174	0.527345578949262	0.978485020859851
"X55608"	0.75184410250103	0.527602660206598	0.978485020859851
"X221078"	0.751337162911941	0.527881061504231	0.978485020859851
"X147694"	0.751130853660883	0.527994383940394	0.978485020859851
"X348995"	0.750953841973865	0.528091623565423	0.978485020859851
"X64708"	0.750800110081551	0.528176082068379	0.978485020859851
"X25920"	0.750607784633468	0.528281753109084	0.978485020859851
"X6574"	0.750589278320152	0.528291921761472	0.978485020859851
"X2734"	0.750588871927543	0.528292145062883	0.978485020859851
"X113000"	0.750568246241207	0.528303478365767	0.978485020859851
"X9807"	0.750555687481791	0.528310379153126	0.978485020859851
"X154743"	0.750150578737615	0.528533002940062	0.978485020859851
"X23592"	0.750007018473062	0.52861190662651	0.978485020859851
"X8872"	0.749869846353871	0.528687304859258	0.978485020859851
"X5298"	0.749631977847911	0.528818064997086	0.978485020859851
"X57556"	0.749439714348746	0.52892376735926	0.978485020859851
"X201626"	0.749332057151015	0.528982959681263	0.978485020859851
"X79947"	0.749200777254032	0.529055144850181	0.978485020859851
"X51380"	0.749159866490897	0.529077640943542	0.978485020859851
"X10695"	0.749018889477183	0.529155165397818	0.978485020859851
"X322"	0.748994900606859	0.529168357656201	0.978485020859851
"X84820"	0.748733951649836	0.529311872765992	0.978485020859851
"X3339"	0.748602972605771	0.529383915280397	0.978485020859851
"X8604"	0.748364776935562	0.529514943026002	0.978485020859851
"X23203"	0.748216743980308	0.529596381967803	0.978485020859851
"X4681"	-0.748135675944265	0.52964098348587	0.978485020859851
"X114049"	0.747804360939786	0.529823284203955	0.978485020859851
"X23157"	0.747733294825198	0.52986239133664	0.978485020859851
"X401190"	0.747675616558052	0.529894132318975	0.978485020859851
"X81609"	0.747516514558532	0.529981692901113	0.978485020859851
"X29883"	0.747358476809734	0.530068675058627	0.978485020859851
"X83892"	0.747060613927273	0.530232635075005	0.978485020859851
"X5332"	0.746960186692181	0.530287921522399	0.978485020859851
"X55000"	0.746936264999789	0.530301091144624	0.978485020859851
"X14"	0.746776058114885	0.530389294208644	0.978485020859851
"X9843"	-0.746670969679904	0.530447155455634	0.978485020859851
"X10484"	0.746451027440721	0.530568265093538	0.978485020859851
"X10466"	0.746402869336527	0.530594784886137	0.978485020859851
"X162989"	0.74633587013127	0.530631681249921	0.978485020859851
"X64282"	0.745902662456649	0.530870279510959	0.978485020859851
"X79665"	0.745742307027331	0.530958612448512	0.978485020859851
"X57584"	0.745711030258636	0.530975842349802	0.978485020859851
"X84954"	0.745553304657585	0.531062735332481	0.978485020859851
"X57461"	0.745427804634721	0.531131879999039	0.978485020859851
"X79882"	0.745180048253247	0.531268395629154	0.978485020859851
"X5803"	0.745178946491074	0.531269002748141	0.978485020859851
"X5782"	0.74513459743327	0.531293441304415	0.978485020859851
"X58490"	0.744667054279412	0.53155111572445	0.978485020859851
"X23670"	0.744244246118314	0.531784190136761	0.978485020859851
"X144423"	0.7441958069804	0.531810895679573	0.978485020859851
"X51280"	0.74405125981944	0.531890591690575	0.978485020859851
"X439921"	-0.743958278379551	0.531941860162859	0.978485020859851
"X55827"	0.743943179462969	0.53195018569919	0.978485020859851
"X10130"	0.743941380572898	0.531951177610829	0.978485020859851
"X55291"	0.743678175836382	0.532096319335095	0.978485020859851
"X7326"	0.743661104985815	0.532105733584319	0.978485020859851
"X7109"	0.743266598595092	0.532323319851858	0.978485020859851
"X51299"	0.743175775414765	0.532373418896656	0.978485020859851
"X3985"	0.743133323865637	0.532396836447169	0.978485020859851
"X823"	0.742984177157723	0.532479114388825	0.978485020859851
"X3189"	0.742725759862416	0.532621687536437	0.978485020859851
"X55972"	0.742575441222278	0.532704629733441	0.978485020859851
"X23352"	0.742501700282628	0.532745320593401	0.978485020859851
"X9145"	0.742331378634223	0.53283931149793	0.978485020859851
"X57583"	0.742057893370522	0.532990250128338	0.978485020859851
"X23462"	0.742038359167598	0.533001032033385	0.978485020859851
"X53917"	0.741798011525506	0.533133700964671	0.978485020859851
"X130074"	0.741480947828227	0.533308741754043	0.978485020859851
"X26608"	0.741432840181012	0.5333353029955	0.978485020859851
"X6383"	-0.741227118648644	0.533448893714525	0.978485020859851
"X284613"	0.741202609366934	0.533462427517256	0.978485020859851
"X84056"	0.741163633281673	0.533483950114946	0.978485020859851
"X8178"	0.740559602844701	0.533817551871197	0.978485020859851
"X113402"	-0.740493766064321	0.533853919429736	0.978485020859851
"X1200"	-0.740475277929015	0.533864132310101	0.978485020859851
"X25769"	0.740395890681386	0.53390798709525	0.978485020859851
"X399687"	0.740288731229063	0.533967186576198	0.978485020859851
"X51253"	0.740187346433191	0.534023198941058	0.978485020859851
"X30011"	0.739919186489991	0.534171364378699	0.978485020859851
"X254065"	0.739906575006375	0.53417833306686	0.978485020859851
"X51808"	0.739794484238535	0.53424027272979	0.978485020859851
"X23193"	0.73967184795755	0.534308043837291	0.978485020859851
"X4437"	0.739530485587788	0.534386168716667	0.978485020859851
"X901"	0.739512326678819	0.534396204779653	0.978485020859851
"X8850"	-0.739373674098095	0.534472838402755	0.978485020859851
"X4899"	0.73935354587004	0.53448396378501	0.978485020859851
"X9666"	0.73914241084017	0.534600670514428	0.978485020859851
"X5305"	-0.739051051668784	0.534651174078804	0.978485020859851
"X6125"	0.739027145113203	0.534664390076208	0.978485020859851
"X29086"	0.738882020503496	0.534744621250421	0.978485020859851
"X55662"	0.738620004088873	0.534889490660979	0.978485020859851
"X55625"	0.73852638499629	0.534941257647939	0.978485020859851
"X79066"	0.738372380778247	0.53502642028638	0.978485020859851
"X118424"	0.738097915391177	0.535178213573968	0.978485020859851
"X23275"	0.738005305564173	0.535229436406468	0.978485020859851
"X51028"	0.737972310508043	0.53524768668925	0.978485020859851
"X84886"	-0.737889089621202	0.535293719364166	0.978485020859851
"X54890"	0.737842626398852	0.535319420828443	0.978485020859851
"X54461"	0.737823838045022	0.53532981391756	0.978485020859851
"X5787"	-0.737556939689514	0.535477464146797	0.978485020859851
"X2224"	0.737539246463561	0.535487252901132	0.978485020859851
"X11156"	0.737490437749365	0.535514256726487	0.978485020859851
"X2874"	0.73741376336155	0.535556678852135	0.978485020859851
"X51202"	0.73738200159174	0.535574252384269	0.978485020859851
"X158234"	0.73688067612732	0.535851670216155	0.978485020859851
"X2263"	-0.736866479503692	0.535859527237227	0.978485020859851
"X9495"	0.736861965081027	0.535862025724722	0.978485020859851
"X221061"	0.736816509897627	0.535887183024265	0.978485020859851
"X55870"	0.736789778812241	0.535901977696651	0.978485020859851
"X2760"	-0.736595152783907	0.536009702243902	0.978485020859851
"X84924"	0.735785929559436	0.536457720188956	0.978485020859851
"X5707"	0.735718228760174	0.53649521056531	0.978485020859851
"X29066"	0.735604696949798	0.53655808353954	0.978485020859851
"X91408"	0.735512014055289	0.536609413305345	0.978485020859851
"X4329"	-0.735409709899172	0.536666074399246	0.978485020859851
"X116841"	0.735104656338531	0.536835045989756	0.978485020859851
"X55422"	0.735103373334407	0.536835756712425	0.978485020859851
"X5045"	0.735035811662646	0.536873183302472	0.978485020859851
"X6882"	0.734852409390072	0.536974787783084	0.978485020859851
"X81617"	0.73483224629887	0.536985958683832	0.978485020859851
"X8659"	-0.734329494285204	0.537264534739975	0.978485020859851
"X2063"	0.734278337081648	0.537292885135563	0.978485020859851
"X23451"	0.733992280614264	0.537451426301841	0.978485020859851
"X79087"	0.733701427369327	0.537612650081527	0.978485020859851
"X1523"	0.733561903217157	0.53768999877501	0.978485020859851
"X50614"	-0.733536333406536	0.537704174643194	0.978485020859851
"X51451"	0.733147143713818	0.537919964045843	0.978485020859851
"X58493"	0.733054532530098	0.53797131947576	0.978485020859851
"X23530"	0.732508053267618	0.538274407249953	0.978485020859851
"X64855"	0.732434242121302	0.538315350879864	0.978485020859851
"X58489"	0.732317831181184	0.538379928129639	0.978485020859851
"X63976"	0.732179794098463	0.538456507198818	0.978485020859851
"X29114"	0.732134003467364	0.538481911752648	0.978485020859851
"X3643"	0.731944692316194	0.538586947594772	0.978485020859851
"X66036"	0.731783008587301	0.538676662999865	0.978485020859851
"X27102"	0.731708301969623	0.53871811889499	0.978485020859851
"X3780"	0.731689325881125	0.538728649284299	0.978485020859851
"X3693"	-0.731682218824285	0.538732593225617	0.978485020859851
"X10056"	0.731579964025653	0.538789339403938	0.978485020859851
"X6199"	0.73157114469672	0.538794233820368	0.978485020859851
"X79934"	0.731487639690417	0.538840577257715	0.978485020859851
"X51029"	0.731417426299552	0.538879545688056	0.978485020859851
"X9804"	0.731074253986032	0.539070026638408	0.978485020859851
"X22848"	0.73105386540369	0.539081344570473	0.978485020859851
"X9130"	0.730885619873499	0.539174744107867	0.978485020859851
"X55669"	0.730865611153077	0.539185852254346	0.978485020859851
"X51719"	0.730681527484831	0.539288054492087	0.978485020859851
"X4507"	0.730593633192598	0.539336856341603	0.978485020859851
"X23181"	0.730587022018449	0.539340527175972	0.978485020859851
"X81929"	0.730412766465306	0.539437286554934	0.978485020859851
"X25962"	0.730396549967787	0.539446291578048	0.978485020859851
"X6734"	0.730034538096454	0.539647336414777	0.978485020859851
"X54386"	0.729488535923798	0.539950631996349	0.978485020859851
"X63894"	0.729347535490941	0.540028969367097	0.978485020859851
"X51517"	0.729210532513321	0.540105091269156	0.978485020859851
"X2783"	0.72914380780271	0.540142166946731	0.978485020859851
"X955"	0.72904534934954	0.54019687784785	0.978485020859851
"X79796"	0.728924644149673	0.540263954492566	0.978485020859851
"X967"	-0.728886888398363	0.540284936458302	0.978485020859851
"X388695"	0.728702231996112	0.540387561246593	0.978485020859851
"X7705"	0.728637602452787	0.540423482115858	0.978485020859851
"X29789"	0.728334557513746	0.540591929335504	0.978485020859851
"X2534"	0.728051639192606	0.540749212885265	0.978485020859851
"X51520"	0.728012392413155	0.540771033260341	0.978485020859851
"X26289"	-0.727983596552074	0.540787043426882	0.978485020859851
"X23087"	0.727808040012343	0.540884655962405	0.978485020859851
"X6447"	0.727552423579501	0.541026798954195	0.978485020859851
"X11033"	-0.727426271195857	0.541096956553713	0.978485020859851
"X53981"	0.727393759815588	0.541115037966461	0.978485020859851
"X57593"	0.726866474278889	0.541408333341218	0.978485020859851
"X118987"	0.726865579517614	0.541408831107409	0.978485020859851
"X9379"	0.726637417461263	0.541535767793767	0.978485020859851
"X150776"	0.726615670833318	0.541547867184354	0.978485020859851
"X6120"	0.726509289886246	0.541607057369003	0.978485020859851
"X55421"	0.726472777984017	0.541627373275975	0.978485020859851
"X58480"	-0.726294287810977	0.541726694029714	0.978485020859851
"X10489"	0.726219839627084	0.541768123364941	0.978485020859851
"X283991"	0.726144350041784	0.541810133839462	0.978485020859851
"X53"	0.726109317198266	0.541829630410599	0.978485020859851
"X114900"	0.725737428879279	0.542036616267251	0.978485020859851
"X59349"	0.725693911006688	0.542060840052502	0.978485020859851
"X5066"	0.725598709142325	0.54211383509383	0.978485020859851
"X83475"	0.725148445606232	0.542364513669558	0.978485020859851
"X6683"	0.724878332171744	0.542514923667103	0.978485020859851
"X5891"	0.724725605245459	0.542599977348406	0.978485020859851
"X1477"	0.724663489666667	0.542634571438163	0.978485020859851
"X92140"	0.724661485741532	0.542635687504442	0.978485020859851
"X54432"	0.724430405402639	0.542764393085051	0.978485020859851
"X84333"	-0.724367341455836	0.542799520662063	0.978485020859851
"X114932"	0.724266977811046	0.542855427073681	0.978485020859851
"X29"	0.724196289588635	0.542894804855089	0.978485020859851
"X26056"	0.724156075853393	0.542917207067387	0.978485020859851
"X22955"	0.723719027294701	0.543160707173365	0.978485020859851
"X648"	0.723706671585353	0.543167591904884	0.978485020859851
"X3320"	0.723611327344274	0.543220720182747	0.978485020859851
"X396"	0.723292012647936	0.543398669435398	0.978485020859851
"X11056"	0.723166994398701	0.543468348119537	0.978485020859851
"X1901"	-0.722993287357229	0.543565170791698	0.978485020859851
"X84128"	0.722971499890444	0.54357731552677	0.978485020859851
"X2982"	0.722928506514282	0.543601281222264	0.978485020859851
"X9818"	0.722772186994802	0.543688422471822	0.978485020859851
"X85021"	0.722563706147282	0.543804652180891	0.978485020859851
"X29968"	-0.722551393964951	0.543811516705742	0.978485020859851
"X2280"	0.722520888846789	0.543828524692031	0.978485020859851
"X56929"	0.722219899073337	0.543996354321094	0.978485020859851
"X6051"	0.721974417911648	0.544133251835421	0.978485020859851
"X9815"	0.721915765078253	0.544165963304576	0.978485020859851
"X114825"	0.721904339129935	0.544172335822464	0.978485020859851
"X7594"	0.721422913263807	0.54444087197032	0.978485020859851
"X6843"	0.721243575240999	0.544540922361209	0.978485020859851
"X5977"	0.72109110764861	0.544625989267348	0.978485020859851
"X8027"	0.720782139939577	0.544798393207836	0.978485020859851
"X6301"	0.720728802828056	0.544828158052555	0.978485020859851
"X5609"	0.720651110384865	0.544871515867045	0.978485020859851
"X79683"	0.720390506407942	0.545016963617814	0.978485020859851
"X5947"	0.720339690540553	0.545045327110248	0.978485020859851
"X84079"	0.720257111618304	0.545091421100036	0.978485020859851
"X7534"	0.720084475989098	0.545187789289195	0.978485020859851
"X56848"	0.720027404596447	0.545219649386086	0.978485020859851
"X22913"	0.719992531596342	0.54523911768837	0.978485020859851
"X51742"	0.71997658479285	0.545248020312157	0.978485020859851
"X5563"	0.719826786703646	0.545331651630466	0.978485020859851
"X57478"	0.719614474164019	0.545450195273	0.978485020859851
"X81533"	0.719462952155518	0.545534804645647	0.978485020859851
"X22929"	0.719226047743445	0.545667104309373	0.978485020859851
"X374887"	0.718961792174302	0.545814697047597	0.978485020859851
"X140459"	0.718852263161081	0.545875877292622	0.978485020859851
"X9159"	0.718766356485348	0.545923865053457	0.978485020859851
"X255520"	0.718246324282147	0.546214401457813	0.978485020859851
"X9788"	0.718218036086642	0.546230207966126	0.978485020859851
"X79018"	0.718188592853922	0.546246660111812	0.978485020859851
"X7812"	0.717704414031895	0.546517242407096	0.978485020859851
"X6651"	0.717625355216609	0.546561430561488	0.978485020859851
"X10556"	0.717546692971209	0.546605398818449	0.978485020859851
"X7559"	0.717445033705711	0.546662223853286	0.978485020859851
"X27018"	0.717328729034397	0.546727238898858	0.978485020859851
"X79002"	0.717016295317641	0.546901910276768	0.978485020859851
"X22894"	0.716915092888042	0.546958495138024	0.978485020859851
"X5467"	0.716895911589753	0.546969220218144	0.978485020859851
"X55176"	0.716892455863199	0.546971152472983	0.978485020859851
"X55278"	0.716885886795781	0.546974825548474	0.978485020859851
"X8496"	-0.716716842027278	0.547069350653069	0.978485020859851
"X347862"	0.716501924639776	0.547189538115532	0.978485020859851
"X8945"	0.716300499305759	0.547302192327012	0.978485020859851
"X2778"	0.716288155771169	0.547309096256563	0.978485020859851
"X8396"	0.716261611682575	0.547323942921266	0.978485020859851
"X10669"	0.716147219168405	0.547387927329927	0.978485020859851
"X26258"	0.716044389204891	0.547445447489541	0.978485020859851
"X953"	0.715999664929889	0.547470465911075	0.978485020859851
"X5884"	0.715958286292522	0.547493613311858	0.978485020859851
"X28988"	0.7159313195859	0.547508698872579	0.978485020859851
"X400506"	0.715762988656675	0.547602870244749	0.978485020859851
"X23647"	0.715667224824066	0.547656448118256	0.978485020859851
"X57542"	0.71546292863543	0.547770756251742	0.978485020859851
"X255812"	0.7153558857261	0.547830653782434	0.978485020859851
"X54708"	0.715254542155364	0.547887365143012	0.978485020859851
"X7884"	0.715142760257859	0.547949921105187	0.978485020859851
"X3551"	0.714966366814325	0.548048642494423	0.978485020859851
"X92126"	0.71484563773802	0.548116215503806	0.978485020859851
"X84254"	0.714749082333696	0.548170261282519	0.978485020859851
"X9984"	0.714631912783952	0.548235849128527	0.978485020859851
"X57162"	0.714437904848652	0.548344457221176	0.978485020859851
"X8897"	0.714236824885543	0.548457035539382	0.978485020859851
"X10916"	0.714189489345172	0.548483538872635	0.978485020859851
"X84936"	0.714176516943361	0.548490802275826	0.978485020859851
"X55795"	0.71409584847294	0.548535970584979	0.978485020859851
"X6059"	0.713998278591785	0.548590604874123	0.978485020859851
"X9184"	0.713923823285249	0.548632297956533	0.978485020859851
"X5635"	0.713774757560515	0.54871577568134	0.978485020859851
"X91252"	0.713718433803036	0.548747318964914	0.978485020859851
